,acc_alpha,acc_settings,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
27,8,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag0_plainbg_moveY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig0_plainbg_moveY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.7435192777777776,0.7423274888888888,0.778202511111111,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig0_plainbg_moveY_amp1.0_Large.mp4,24.41059534444444,24.418690622222222,25.11176365555556,0.5019514582222221,0.5037330872962963,0.5179469708148148,,./from_ACC/large_motion_halfmag/v0_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v0_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7221032000000001,0.7210704555555555,0.7547827444444443,1,0,4.0231896888888885,4.780131744444444,2.085565688888889
28,8,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag1_texturebg_moveY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig1_texturebg_moveY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.7927676777777779,0.7943813000000001,0.816468011111111,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig1_texturebg_moveY_amp1.0_Large.mp4,22.759455899999995,22.83398527777778,23.87408386666667,0.6045220447777778,0.6112133904074074,0.6072657343333332,,./from_ACC/large_motion_halfmag/v1_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v1_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.808184411111111,0.8104277333333333,0.8259718333333332,1,1,21.261404544444446,22.883113788888892,17.935735855555556
29,8,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag2_texturemovebg_moveY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig2_texturemovebg_moveY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.8051602666666666,0.8052583555555556,0.8320360444444443,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig2_texturemovebg_moveY_amp1.0_Large.mp4,26.382623466666665,26.429463288888886,27.546354177777783,0.5869202721851852,0.592683373074074,0.5947285615185185,,./from_ACC/large_motion_halfmag/v2_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v2_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8043143333333334,0.8059715888888889,0.8288120444444443,1,2,15.128621655555554,16.68201747777778,12.333759566666666
30,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag3_plainbg_moveY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig3_plainbg_moveY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.7742961999999998,0.7727792333333332,0.7995528333333335,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig3_plainbg_moveY_amp2.0_Large.mp4,27.056545800000002,27.029214755555554,27.059988022222225,0.5304194109999999,0.5307029808148148,0.5456968797777778,,./from_ACC/large_motion_halfmag/v3_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v3_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7643246444444445,0.7631203222222223,0.7873644555555555,1,3,5.263738855555555,5.620938688888889,5.017335044444445
31,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag4_texturebg_moveY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig4_texturebg_moveY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.9063406666666667,0.9076739444444444,0.9178659555555555,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig4_texturebg_moveY_amp2.0_Large.mp4,25.940121666666663,26.05339696666667,26.954975922222225,0.8215065225555556,0.8264095341851853,0.8251103808888889,,./from_ACC/large_motion_halfmag/v4_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v4_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8942963777777778,0.8962948222222222,0.906809388888889,1,4,66.38825232222221,67.52598358888889,65.06557982222223
32,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag5_texturemovebg_moveY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig5_texturemovebg_moveY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.8063721222222223,0.8072713555555556,0.8148777666666667,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig5_texturemovebg_moveY_amp2.0_Large.mp4,19.508501744444445,19.546165422222224,20.314410866666666,0.5566137222592592,0.5595119217407407,0.5529595759259259,,./from_ACC/large_motion_halfmag/v5_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v5_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7901143222222221,0.7908753111111111,0.7887464666666667,1,5,7.335472233333332,8.038909855555554,5.525449444444445
33,2,halfmag,2,7.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag6_plainbg_moveY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig6_plainbg_moveY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.7097551777777777,0.7172787222222223,0.7307956333333334,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig6_plainbg_moveY_amp4.0_Large.mp4,22.160447344444446,22.155426033333335,22.627948955555556,0.47294194707407405,0.47504291933333337,0.4825695194814816,,./from_ACC/large_motion_halfmag/v6_fromACChalfmag_s1_b1_w7_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v6_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.692563511111111,0.6988880222222222,0.7113407222222223,1,6,1.6507152333333333,0.8962013555555555,0.5572202888888889
34,2,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag7_texturebg_moveY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig7_texturebg_moveY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.7105144111111111,0.7104363444444444,0.7481706333333333,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig7_texturebg_moveY_amp4.0_Large.mp4,24.024763511111107,24.084072388888895,25.246809433333333,0.5842944304814814,0.5874879982222222,0.602670379925926,,./from_ACC/large_motion_halfmag/v7_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v7_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6884051333333333,0.6894376888888889,0.726070388888889,1,7,35.396374699999996,36.25899613333333,33.37701175555556
35,2,halfmag,2,23.0,1,4,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag8_texturemovebg_moveY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig8_texturemovebg_moveY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.7736286333333333,0.7881155777777777,0.7996636444444445,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig8_texturemovebg_moveY_amp4.0_Large.mp4,22.823717322222222,23.351675455555554,24.070309788888892,0.5391563272222223,0.5724744644074073,0.5398263044814816,,./from_ACC/large_motion_halfmag/v8_fromACChalfmag_s4_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v8_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7234637777777779,0.7423206555555555,0.7544972333333334,1,8,12.037657055555558,18.69871598888889,6.531803566666667
36,8,halfmag,2,23.0,1,8,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag9_plainbg_moveX_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig9_plainbg_moveX_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.8988797888888889,0.8980347444444444,0.9071411888888887,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig9_plainbg_moveX_amp1.0_Large.mp4,26.932662333333333,26.85513925555556,27.900874833333333,0.6073247338148148,0.608376047925926,0.6091376094444444,,./from_ACC/large_motion_halfmag/v9_fromACChalfmag_s8_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v9_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8985701222222221,0.8970829888888889,0.9063385444444443,1,9,2.4524290333333334,3.001041044444444,1.3933095
37,8,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag10_texturebg_moveX_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig10_texturebg_moveX_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.7180558888888888,0.7209665777777778,0.744349088888889,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig10_texturebg_moveX_amp1.0_Large.mp4,22.21601766666667,22.341496666666668,23.636934177777775,0.613636435962963,0.6211754714444445,0.6173443512962963,,./from_ACC/large_motion_halfmag/v10_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v10_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7017269111111111,0.7058798777777778,0.7330718444444445,1,10,42.11265078888889,43.66799587777778,37.46121205555555
38,8,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag11_texturemovebg_moveX_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig11_texturemovebg_moveX_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.47110996666666677,0.471936,0.5213121000000001,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig11_texturemovebg_moveX_amp1.0_Large.mp4,18.555024700000004,18.581989155555558,19.779723955555554,0.3366167525185186,0.3408338852222223,0.35639912396296297,,./from_ACC/large_motion_halfmag/v11_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v11_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.49434796666666675,0.4992215000000001,0.5211101111111112,1,11,4.439232422222222,5.134415566666666,2.6775160777777773
39,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag12_plainbg_moveX_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig12_plainbg_moveX_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.6925137111111112,0.691408588888889,0.7305675444444445,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig12_plainbg_moveX_amp2.0_Large.mp4,24.316635022222233,24.328210022222226,25.35747164444445,0.47829530551851857,0.4787478253333333,0.49897575007407413,,./from_ACC/large_motion_halfmag/v12_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v12_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7024112888888889,0.701751211111111,0.7335883333333334,1,12,3.996091655555555,4.3083676,3.277137244444445
40,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag13_texturebg_moveX_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig13_texturebg_moveX_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.554662,0.5561065000000001,0.5913672777777778,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig13_texturebg_moveX_amp2.0_Large.mp4,19.6108144,19.68252327777778,20.899421455555558,0.4177512932222222,0.42176482607407406,0.4319617498148148,,./from_ACC/large_motion_halfmag/v13_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v13_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.5638482777777778,0.5659066444444444,0.5915196111111111,1,13,13.474360188888886,14.32813337777778,11.299836055555554
41,4,halfmag,2,23.0,1,2,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag14_texturemovebg_moveX_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig14_texturemovebg_moveX_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.7782757111111112,0.7814475777777777,0.7865993777777779,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig14_texturemovebg_moveX_amp2.0_Large.mp4,23.27738552222222,23.601004422222225,23.45472255555556,0.676683980925926,0.6908975219629628,0.6460702587777778,,./from_ACC/large_motion_halfmag/v14_fromACChalfmag_s2_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v14_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7322655555555556,0.7375252111111111,0.7245317222222223,1,14,51.951067611111114,55.371977699999995,42.70796763333333
42,2,halfmag,2,23.0,1,8,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag15_plainbg_moveX_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig15_plainbg_moveX_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.8928747666666667,0.8816539555555557,0.9032078333333334,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig15_plainbg_moveX_amp4.0_Large.mp4,29.29125303333333,29.286189422222222,30.356875733333336,0.6138397653703703,0.6196344155555555,0.613191534888889,,./from_ACC/large_motion_halfmag/v15_fromACChalfmag_s8_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v15_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.9012386444444443,0.8978269888888887,0.9125380000000001,1,15,4.7405885,7.942230222222221,2.3828771333333334
43,2,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag16_texturebg_moveX_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig16_texturebg_moveX_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.795802611111111,0.7973768999999999,0.8233202666666666,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig16_texturebg_moveX_amp4.0_Large.mp4,22.666021844444444,22.751630144444444,24.305537522222227,0.6794336265925925,0.6851490647407408,0.6906942843703704,,./from_ACC/large_motion_halfmag/v16_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v16_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7985627333333334,0.8019330888888889,0.8192009,1,16,44.39355353333334,45.613720533333336,42.956168644444446
44,2,halfmag,2,23.0,1,4,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag17_texturemovebg_moveX_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig17_texturemovebg_moveX_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.7914529666666666,0.7986977555555557,0.8245496777777779,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig17_texturemovebg_moveX_amp4.0_Large.mp4,23.744405788888894,24.374596877777776,25.57934445555555,0.5893175105925926,0.6300356737777778,0.597418697888889,,./from_ACC/large_motion_halfmag/v17_fromACChalfmag_s4_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v17_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7629911333333333,0.7743781111111109,0.796628788888889,1,17,21.35084317777778,31.703115466666667,17.107762700000002
45,8,halfmag,2,7.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag18_plainbg_moveXY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig18_plainbg_moveXY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.7448783666666666,0.7478213666666668,0.7666857555555555,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig18_plainbg_moveXY_amp1.0_Large.mp4,20.05148987777778,20.102870322222223,21.095325422222224,0.5147900575185186,0.514856895925926,0.5242766155185186,,./from_ACC/large_motion_halfmag/v18_fromACChalfmag_s1_b1_w7_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v18_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7898617555555556,0.7902748111111112,0.8031428333333334,1,18,0.9630050333333333,0.647451,0.3001257666666667
46,8,halfmag,2,7.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag19_texturebg_moveXY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig19_texturebg_moveXY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.6369847555555556,0.6394340555555557,0.6724634666666666,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig19_texturebg_moveXY_amp1.0_Large.mp4,23.471470322222224,23.472897411111116,24.520684033333332,0.4802578584444445,0.48059798988888897,0.5008184227037037,,./from_ACC/large_motion_halfmag/v19_fromACChalfmag_s1_b1_w7_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v19_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6303955333333333,0.6331417777777778,0.6686904555555555,1,19,17.339328644444446,16.92181363333333,16.13013458888889
47,8,halfmag,2,7.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag20_texturemovebg_moveXY_amp1.0_alpha16_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig20_texturemovebg_moveXY_amp1.0_Large_fm_2_alpha_8_pylevel_4_kernel_INT.mp4,0.6240948666666667,0.6289608333333333,0.6620704333333334,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig20_texturemovebg_moveXY_amp1.0_Large.mp4,21.500652788888893,21.55958432222222,22.653632344444443,0.42729866188888893,0.42898299496296305,0.44932821848148147,,./from_ACC/large_motion_halfmag/v20_fromACChalfmag_s1_b1_w7_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v20_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6508283888888889,0.6531316777777778,0.6807375999999999,1,20,0.6972730111111111,0.4856473777777778,0.5176622111111112
48,4,halfmag,2,7.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag21_plainbg_moveXY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig21_plainbg_moveXY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.6048424555555555,0.6103382777777777,0.6373151777777778,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig21_plainbg_moveXY_amp2.0_Large.mp4,20.965748088888887,21.036164033333336,21.946933211111112,0.41194514470370364,0.4147741488888889,0.43196981900000003,,./from_ACC/large_motion_halfmag/v21_fromACChalfmag_s1_b1_w7_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v21_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6230087,0.6268892555555556,0.6534295333333334,1,21,0.7984278555555554,0.7094913333333334,0.516474588888889
49,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag22_texturebg_moveXY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig22_texturebg_moveXY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.5642406666666667,0.5642933555555556,0.5864126444444444,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig22_texturebg_moveXY_amp2.0_Large.mp4,17.074932044444445,17.062873244444443,17.94067727777778,0.42686664444444444,0.42795719811111116,0.435315071962963,,./from_ACC/large_motion_halfmag/v22_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v22_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.5886263111111111,0.5886599222222222,0.5973446666666666,1,22,12.773295555555556,13.091831655555557,12.218790477777778
50,4,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag23_texturemovebg_moveXY_amp2.0_alpha8_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig23_texturemovebg_moveXY_amp2.0_Large_fm_2_alpha_4_pylevel_4_kernel_INT.mp4,0.6678338666666667,0.6675126666666666,0.7045374555555556,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig23_texturemovebg_moveXY_amp2.0_Large.mp4,20.310317700000002,20.306961977777778,21.583695233333334,0.48988971007407406,0.49239716270370365,0.5002874448148148,,./from_ACC/large_motion_halfmag/v23_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v23_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6711708888888889,0.6740357888888889,0.6955935999999999,1,23,13.066437466666667,13.564303255555554,10.073127888888887
51,2,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag24_plainbg_moveXY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig24_plainbg_moveXY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.6041617333333333,0.6045634555555556,0.6381914222222222,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig24_plainbg_moveXY_amp4.0_Large.mp4,22.955185733333334,22.99994947777778,24.16395995555555,0.40804910381481485,0.40877230329629627,0.43153173270370376,,./from_ACC/large_motion_halfmag/v24_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v24_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.607910111111111,0.607231,0.6484420888888889,1,24,1.2075467,1.4522454333333334,0.7961687
52,2,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag25_texturebg_moveXY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig25_texturebg_moveXY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.7248307222222222,0.7247732444444444,0.7382486555555557,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig25_texturebg_moveXY_amp4.0_Large.mp4,19.834307477777777,19.841512388888887,21.20985923333333,0.4842088567037037,0.4849183751481481,0.4937251008518519,,./from_ACC/large_motion_halfmag/v25_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v25_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7199463888888888,0.7197095666666667,0.7396713888888887,1,25,0.7849459000000001,1.0272314333333332,0.3255258111111111
53,2,halfmag,2,23.0,1,1,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag26_texturemovebg_moveXY_amp4.0_alpha4_Large.mp4,../data/VideoAccelerationResults/momag-database/large_motion_halfmag/orig26_texturemovebg_moveXY_amp4.0_Large_fm_2_alpha_2_pylevel_4_kernel_INT.mp4,0.5290997,0.5286769333333333,0.5668134222222221,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig26_texturemovebg_moveXY_amp4.0_Large.mp4,19.44124957777778,19.452660266666665,20.823918333333335,0.3508121404444444,0.35091178681481483,0.37616017788888884,,./from_ACC/large_motion_halfmag/v26_fromACChalfmag_s1_b1_w23_hm_BEST.mp4,./from_ACC/large_motion_halfmag/v26_fromACChalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.5198163,0.5192792777777778,0.5612278222222222,1,26,0.35204213333333334,0.4779149333333334,0.04392892222222222
